file,source_folder,result,reason
img_0262.jpg,new scrapped 11,pass,
img_0263.jpg,new scrapped 11,pass,
img_0264.jpg,new scrapped 11,reject,blurry (score 80.0 < 80.0)
img_0265.jpg,new scrapped 11,reject,blurry (score 32.5 < 80.0)
img_0266.jpg,new scrapped 11,reject,blurry (score 29.5 < 80.0)
img_0267.jpg,new scrapped 11,pass,
img_0268.jpg,new scrapped 11,reject,blurry (score 10.7 < 80.0)
img_0269.jpg,new scrapped 11,pass,
img_0270.jpg,new scrapped 11,pass,
img_0271.jpg,new scrapped 11,pass,
img_0272.jpg,new scrapped 11,pass,
img_0273.jpg,new scrapped 11,pass,
img_0274.jpg,new scrapped 11,reject,blurry (score 60.7 < 80.0)
img_0275.jpg,new scrapped 11,pass,
img_0276.jpg,new scrapped 11,pass,
img_0277.jpg,new scrapped 11,pass,
img_0278.jpg,new scrapped 11,pass,
img_0279.jpg,new scrapped 11,pass,
img_0280.jpg,new scrapped 11,reject,no face detected
img_0001.jpg,new scrapped 12,pass,
img_0004.png,new scrapped 12,pass,
img_0005.jpg,new scrapped 12,reject,no face detected
img_0006.jpg,new scrapped 12,reject,no face detected
img_0007.jpg,new scrapped 12,pass,
img_0008.jpg,new scrapped 12,pass,
img_0009.jpg,new scrapped 12,pass,
img_0010.jpg,new scrapped 12,reject,too small (480x600 < 512px)
img_0012.webp,new scrapped 12,pass,
img_0013.jpg,new scrapped 12,pass,
img_0014.jpg,new scrapped 12,pass,
img_0015.jpg,new scrapped 12,pass,
img_0016.jpg,new scrapped 12,reject,blurry (score 61.0 < 80.0)
img_0017.jpg,new scrapped 12,reject,no face detected
img_0018.jpg,new scrapped 12,reject,no face detected
img_0019.jpg,new scrapped 12,reject,blurry (score 19.4 < 80.0)
img_0020.jpg,new scrapped 12,reject,no face detected
img_0021.jpg,new scrapped 12,pass,
img_0022.jpg,new scrapped 12,pass,
img_0023.jpg,new scrapped 12,reject,blurry (score 7.0 < 80.0)
img_0024.jpg,new scrapped 12,reject,underexposed (55.2% black > 25.0%)
img_0025.jpg,new scrapped 12,reject,no face detected
img_0026.jpg,new scrapped 12,reject,blurry (score 17.3 < 80.0)
img_0027.jpg,new scrapped 12,pass,
img_0028.jpg,new scrapped 12,reject,overexposed (73.1% white > 20.0%)
img_0029.jpg,new scrapped 12,pass,
img_0030.jpg,new scrapped 12,reject,overexposed (49.6% white > 20.0%)
img_0031.jpg,new scrapped 12,reject,no face detected
img_0032.jpg,new scrapped 12,reject,file too small (17.4 KB < 20 KB)
img_0033.jpg,new scrapped 12,reject,no face detected
img_0034.jpg,new scrapped 12,reject,blurry (score 48.7 < 80.0)
img_0035.jpg,new scrapped 12,reject,overexposed (75.2% white > 20.0%)
img_0036.jpg,new scrapped 12,reject,overexposed (66.9% white > 20.0%)
img_0037.jpg,new scrapped 12,pass,
img_0038.jpg,new scrapped 12,pass,
img_0039.jpg,new scrapped 12,reject,blurry (score 32.0 < 80.0)
img_0040.jpg,new scrapped 12,reject,blurry (score 49.0 < 80.0)
img_0041.jpg,new scrapped 12,reject,blurry (score 25.6 < 80.0)
img_0042.jpg,new scrapped 12,reject,blurry (score 8.9 < 80.0)
img_0043.jpg,new scrapped 12,reject,blurry (score 39.0 < 80.0)
img_0044.jpg,new scrapped 12,reject,blurry (score 55.0 < 80.0)
img_0045.jpg,new scrapped 12,reject,no face detected
img_0046.jpg,new scrapped 12,reject,blurry (score 21.5 < 80.0)
img_0047.jpg,new scrapped 12,reject,blurry (score 29.0 < 80.0)
img_0048.jpg,new scrapped 12,reject,blurry (score 51.8 < 80.0)
img_0050.jpg,new scrapped 12,reject,too small (474x632 < 512px)
img_0051.jpg,new scrapped 12,reject,too small (406x633 < 512px)
img_0052.jpg,new scrapped 12,pass,
img_0053.jpg,new scrapped 12,reject,blurry (score 44.1 < 80.0)
img_0054.jpg,new scrapped 12,pass,
img_0055.jpg,new scrapped 12,reject,no face detected
img_0056.jpg,new scrapped 12,reject,file too small (13.3 KB < 20 KB)
img_0057.jpg,new scrapped 12,reject,blurry (score 10.4 < 80.0)
img_0058.jpg,new scrapped 12,reject,blurry (score 58.0 < 80.0)
img_0059.jpg,new scrapped 12,reject,file too small (3.5 KB < 20 KB)
img_0060.jpg,new scrapped 12,reject,blurry (score 50.6 < 80.0)
img_0061.jpg,new scrapped 12,pass,
img_0062.jpg,new scrapped 12,reject,no face detected
img_0064.jpg,new scrapped 12,reject,blurry (score 47.4 < 80.0)
img_0065.jpg,new scrapped 12,pass,
img_0067.jpg,new scrapped 12,pass,
img_0068.jpg,new scrapped 12,reject,blurry (score 5.1 < 80.0)
img_0069.jpg,new scrapped 12,reject,underexposed (30.2% black > 25.0%)
img_0070.jpg,new scrapped 12,reject,blurry (score 73.3 < 80.0)
img_0072.png,new scrapped 12,reject,blurry (score 34.7 < 80.0)
img_0075.jpg,new scrapped 12,pass,
img_0076.jpg,new scrapped 12,reject,blurry (score 72.6 < 80.0)
img_0078.jpg,new scrapped 12,reject,no face detected
img_0080.png,new scrapped 12,pass,
img_0085.png,new scrapped 12,pass,
img_0086.jpg,new scrapped 12,reject,duplicate of img_0081.jpg
img_0087.jpg,new scrapped 12,reject,blurry (score 33.2 < 80.0)
img_0089.jpg,new scrapped 12,reject,too small (452x594 < 512px)
img_0090.jpg,new scrapped 12,reject,too small (500x600 < 512px)
img_0091.jpg,new scrapped 12,reject,underexposed (31.5% black > 25.0%)
img_0092.jpg,new scrapped 12,reject,duplicate of img_0087.jpg
img_0093.jpg,new scrapped 12,reject,duplicate of img_0217.jpg
img_0094.jpg,new scrapped 12,reject,duplicate of img_0089.jpg
img_0095.jpg,new scrapped 12,reject,duplicate of img_0090.jpg
img_0096.jpg,new scrapped 12,reject,duplicate of img_0091.jpg
img_0097.jpg,new scrapped 12,pass,
img_0099.jpg,new scrapped 12,pass,
img_0100.jpg,new scrapped 12,pass,
img_0101.jpg,new scrapped 12,reject,blurry (score 47.2 < 80.0)
img_0102.jpg,new scrapped 12,reject,blurry (score 16.7 < 80.0)
img_0103.jpg,new scrapped 12,reject,blurry (score 61.3 < 80.0)
img_0104.jpg,new scrapped 12,pass,
img_0105.jpg,new scrapped 12,reject,blurry (score 38.1 < 80.0)
img_0106.jpg,new scrapped 12,pass,
img_0107.jpg,new scrapped 12,pass,
img_0108.jpg,new scrapped 12,reject,blurry (score 19.9 < 80.0)
img_0110.png,new scrapped 12,reject,blurry (score 74.8 < 80.0)
img_0111.jpg,new scrapped 12,reject,blurry (score 56.8 < 80.0)
img_0112.jpg,new scrapped 12,pass,
img_0115.jpg,new scrapped 12,pass,
img_0116.jpg,new scrapped 12,pass,
img_0117.jpg,new scrapped 12,reject,too small (474x474 < 512px)
img_0118.jpg,new scrapped 12,reject,too small (375x624 < 512px)
img_0119.jpg,new scrapped 12,reject,too small (236x419 < 512px)
img_0120.jpg,new scrapped 12,reject,file too small (18.3 KB < 20 KB)
img_0121.jpg,new scrapped 12,reject,file too small (18.9 KB < 20 KB)
img_0122.jpg,new scrapped 12,reject,blurry (score 45.1 < 80.0)
img_0123.jpg,new scrapped 12,pass,
img_0124.jpg,new scrapped 12,reject,no face detected
img_0125.jpg,new scrapped 12,reject,blurry (score 42.6 < 80.0)
img_0126.jpg,new scrapped 12,reject,no face detected
img_0127.jpg,new scrapped 12,pass,
img_0128.jpg,new scrapped 12,reject,underexposed (41.3% black > 25.0%)
img_0129.jpg,new scrapped 12,pass,
img_0130.jpg,new scrapped 12,reject,no face detected
img_0131.jpg,new scrapped 12,reject,blurry (score 69.5 < 80.0)
img_0132.jpg,new scrapped 12,reject,blurry (score 45.7 < 80.0)
img_0133.jpg,new scrapped 12,reject,underexposed (35.6% black > 25.0%)
img_0134.jpg,new scrapped 12,reject,blurry (score 27.4 < 80.0)
img_0146.png,new scrapped 12,reject,underexposed (28.3% black > 25.0%)
img_0147.jpg,new scrapped 12,reject,blurry (score 16.8 < 80.0)
img_0148.jpg,new scrapped 12,reject,blurry (score 66.1 < 80.0)
img_0149.jpg,new scrapped 12,pass,
img_0150.jpg,new scrapped 12,reject,no face detected
img_0151.jpg,new scrapped 12,pass,
img_0152.jpg,new scrapped 12,reject,too small (430x612 < 512px)
img_0153.jpg,new scrapped 12,reject,too small (380x395 < 512px)
img_0154.jpg,new scrapped 12,reject,blurry (score 58.8 < 80.0)
img_0155.jpg,new scrapped 12,reject,too small (400x604 < 512px)
img_0156.jpg,new scrapped 12,reject,underexposed (26.5% black > 25.0%)
img_0157.jpg,new scrapped 12,pass,
img_0158.jpg,new scrapped 12,reject,overexposed (44.7% white > 20.0%)
img_0159.jpg,new scrapped 12,reject,no face detected
img_0160.jpg,new scrapped 12,pass,
img_0161.jpg,new scrapped 12,reject,no face detected
img_0162.jpg,new scrapped 12,reject,blurry (score 42.4 < 80.0)
img_0163.jpg,new scrapped 12,pass,
img_0164.jpg,new scrapped 12,reject,no face detected
img_0165.jpg,new scrapped 12,reject,blurry (score 63.0 < 80.0)
img_0166.jpg,new scrapped 12,reject,no face detected
img_0167.jpg,new scrapped 12,pass,
img_0168.jpg,new scrapped 12,pass,
img_0169.jpg,new scrapped 12,pass,
img_0170.jpg,new scrapped 12,reject,blurry (score 33.5 < 80.0)
img_0171.jpg,new scrapped 12,reject,no face detected
img_0172.jpg,new scrapped 12,pass,
img_0173.jpg,new scrapped 12,reject,no face detected
img_0174.jpg,new scrapped 12,pass,
img_0175.jpg,new scrapped 12,reject,no face detected
img_0176.jpg,new scrapped 12,reject,no face detected
img_0177.jpg,new scrapped 12,reject,blurry (score 37.0 < 80.0)
img_0178.jpg,new scrapped 12,pass,
img_0179.jpg,new scrapped 12,reject,file too small (7.7 KB < 20 KB)
img_0180.jpg,new scrapped 12,reject,no face detected
img_0181.jpg,new scrapped 12,reject,no face detected
img_0182.jpg,new scrapped 12,reject,blurry (score 21.1 < 80.0)
img_0183.jpg,new scrapped 12,reject,too small (500x375 < 512px)
img_0184.jpg,new scrapped 12,pass,
img_0186.jpg,new scrapped 12,reject,blurry (score 39.9 < 80.0)
img_0187.jpg,new scrapped 12,reject,underexposed (33.2% black > 25.0%)
img_0188.jpg,new scrapped 12,reject,blurry (score 52.5 < 80.0)
img_0189.jpg,new scrapped 12,reject,blurry (score 15.5 < 80.0)
img_0190.jpg,new scrapped 12,reject,blurry (score 12.6 < 80.0)
img_0191.jpg,new scrapped 12,pass,
img_0192.jpg,new scrapped 12,reject,blurry (score 62.0 < 80.0)
img_0193.jpg,new scrapped 12,reject,no face detected
img_0195.jpg,new scrapped 12,reject,blurry (score 76.7 < 80.0)
img_0196.jpg,new scrapped 12,reject,blurry (score 12.2 < 80.0)
img_0197.jpg,new scrapped 12,pass,
img_0199.jpg,new scrapped 12,reject,blurry (score 79.5 < 80.0)
img_0200.jpg,new scrapped 12,pass,
img_0204.png,new scrapped 12,reject,blurry (score 30.5 < 80.0)
img_0205.jpg,new scrapped 12,pass,
img_0206.jpg,new scrapped 12,reject,no face detected
img_0207.jpg,new scrapped 12,reject,file too small (13.8 KB < 20 KB)
img_0208.jpg,new scrapped 12,reject,no face detected
img_0209.jpg,new scrapped 12,reject,too small (474x920 < 512px)
img_0210.jpg,new scrapped 12,reject,overexposed (34.4% white > 20.0%)
img_0211.jpg,new scrapped 12,reject,no face detected
img_0212.jpg,new scrapped 12,reject,file too small (18.3 KB < 20 KB)
img_0213.jpg,new scrapped 12,reject,overexposed (56.3% white > 20.0%)
img_0214.jpg,new scrapped 12,pass,
img_0215.jpg,new scrapped 12,reject,no face detected
img_0216.jpg,new scrapped 12,reject,blurry (score 32.4 < 80.0)
img_0217.jpg,new scrapped 12,reject,blurry (score 43.6 < 80.0)
img_0218.jpg,new scrapped 12,pass,
img_0219.jpg,new scrapped 12,reject,blurry (score 24.3 < 80.0)
img_0220.jpg,new scrapped 12,reject,no face detected
img_0221.jpg,new scrapped 12,reject,blurry (score 77.7 < 80.0)
img_0222.jpg,new scrapped 12,reject,no face detected
img_0223.jpg,new scrapped 12,reject,no face detected
img_0224.jpg,new scrapped 12,reject,no face detected
img_0225.jpg,new scrapped 12,reject,no face detected
img_0226.jpg,new scrapped 12,reject,no face detected
img_0227.jpg,new scrapped 12,reject,no face detected
img_0228.jpg,new scrapped 12,reject,blurry (score 15.4 < 80.0)
img_0229.jpg,new scrapped 12,reject,blurry (score 61.3 < 80.0)
img_0231.jpg,new scrapped 12,pass,
img_0232.jpg,new scrapped 12,pass,
img_0233.jpg,new scrapped 12,reject,underexposed (38.5% black > 25.0%)
img_0234.jpg,new scrapped 12,reject,blurry (score 35.3 < 80.0)
img_0235.jpg,new scrapped 12,reject,blurry (score 11.0 < 80.0)
img_0236.jpg,new scrapped 12,reject,blurry (score 7.4 < 80.0)
img_0237.jpg,new scrapped 12,pass,
img_0238.jpg,new scrapped 12,reject,blurry (score 45.9 < 80.0)
img_0239.jpg,new scrapped 12,reject,blurry (score 8.5 < 80.0)
img_0240.jpg,new scrapped 12,reject,no face detected
img_0241.jpg,new scrapped 12,reject,no face detected
img_0242.jpg,new scrapped 12,reject,blurry (score 60.9 < 80.0)
img_0244.jpg,new scrapped 12,reject,too small (474x842 < 512px)
img_0245.jpg,new scrapped 12,pass,
img_0246.jpg,new scrapped 12,reject,file too small (12.8 KB < 20 KB)
img_0247.jpg,new scrapped 12,reject,no face detected
img_0248.jpg,new scrapped 12,pass,
img_0249.jpg,new scrapped 12,reject,blurry (score 40.3 < 80.0)
img_0250.jpg,new scrapped 12,reject,too small (474x661 < 512px)
img_0251.jpg,new scrapped 12,reject,blurry (score 64.7 < 80.0)
img_0252.jpg,new scrapped 12,reject,duplicate of img_0033.jpg
img_0253.jpg,new scrapped 12,reject,duplicate of img_0034.jpg
img_0254.jpg,new scrapped 12,reject,duplicate of img_0033.jpg
img_0255.jpg,new scrapped 12,reject,duplicate of img_0036.jpg
img_0256.jpg,new scrapped 12,reject,duplicate of img_0037.jpg
img_0257.jpg,new scrapped 12,reject,duplicate of img_0038.jpg
img_0258.jpg,new scrapped 12,reject,duplicate of img_0066.jpg
img_0259.jpg,new scrapped 12,reject,duplicate of img_0040.jpg
img_0260.jpg,new scrapped 12,reject,duplicate of img_0041.jpg
img_0261.jpg,new scrapped 12,reject,duplicate of img_0042.jpg
img_0262.jpg,new scrapped 12,reject,no face detected
img_0263.jpg,new scrapped 12,pass,
img_0264.jpg,new scrapped 12,reject,underexposed (25.3% black > 25.0%)
img_0265.jpg,new scrapped 12,pass,
img_0266.jpg,new scrapped 12,reject,underexposed (40.9% black > 25.0%)
img_0267.jpg,new scrapped 12,pass,
img_0268.jpg,new scrapped 12,pass,
img_0269.jpg,new scrapped 12,pass,
img_0270.jpg,new scrapped 12,reject,underexposed (28.4% black > 25.0%)
img_0271.jpg,new scrapped 12,pass,
img_0272.jpg,new scrapped 12,pass,
img_0273.jpg,new scrapped 12,pass,
img_0274.jpg,new scrapped 12,pass,
img_0001.jpg,new scrapped 13,reject,overexposed (52.4% white > 20.0%)
img_0002.jpg,new scrapped 13,reject,blurry (score 41.7 < 80.0)
img_0003.jpg,new scrapped 13,reject,overexposed (22.2% white > 20.0%)
img_0006.jpg,new scrapped 13,reject,no face detected
img_0007.jpg,new scrapped 13,pass,
img_0008.jpg,new scrapped 13,pass,
img_0010.png,new scrapped 13,pass,
img_0012.png,new scrapped 13,pass,
img_0014.png,new scrapped 13,reject,no face detected
img_0015.jpg,new scrapped 13,pass,
img_0016.jpg,new scrapped 13,pass,
img_0018.png,new scrapped 13,pass,
img_0020.png,new scrapped 13,pass,
img_0021.jpg,new scrapped 13,reject,no face detected
img_0022.jpg,new scrapped 13,reject,duplicate of img_0010.jpg
img_0023.jpg,new scrapped 13,reject,no face detected
img_0024.jpg,new scrapped 13,reject,blurry (score 73.6 < 80.0)
img_0025.jpg,new scrapped 13,reject,no face detected
img_0026.jpg,new scrapped 13,reject,no face detected
img_0027.jpg,new scrapped 13,reject,blurry (score 60.0 < 80.0)
img_0028.jpg,new scrapped 13,reject,blurry (score 38.7 < 80.0)
img_0029.jpg,new scrapped 13,reject,no face detected
img_0030.jpg,new scrapped 13,reject,blurry (score 66.6 < 80.0)
img_0031.jpg,new scrapped 13,reject,blurry (score 30.4 < 80.0)
img_0032.jpg,new scrapped 13,reject,duplicate of img_0020.jpg
img_0033.jpg,new scrapped 13,reject,blurry (score 41.8 < 80.0)
img_0034.jpg,new scrapped 13,reject,no face detected
img_0035.jpg,new scrapped 13,reject,blurry (score 46.1 < 80.0)
img_0041.jpg,new scrapped 13,reject,no face detected
img_0042.jpg,new scrapped 13,reject,blurry (score 7.5 < 80.0)
img_0043.jpg,new scrapped 13,reject,blurry (score 22.9 < 80.0)
img_0044.jpg,new scrapped 13,reject,blurry (score 64.7 < 80.0)
img_0045.jpg,new scrapped 13,reject,duplicate of img_0033.jpg
img_0046.jpg,new scrapped 13,reject,duplicate of img_0034.jpg
img_0047.jpg,new scrapped 13,reject,duplicate of img_0033.jpg
img_0048.jpg,new scrapped 13,reject,duplicate of img_0036.jpg
img_0049.jpg,new scrapped 13,reject,duplicate of img_0037.jpg
img_0050.jpg,new scrapped 13,reject,duplicate of img_0038.jpg
img_0051.jpg,new scrapped 13,reject,duplicate of img_0066.jpg
img_0052.jpg,new scrapped 13,reject,duplicate of img_0040.jpg
img_0053.jpg,new scrapped 13,reject,duplicate of img_0041.jpg
img_0054.jpg,new scrapped 13,reject,duplicate of img_0042.jpg
img_0055.jpg,new scrapped 13,reject,duplicate of img_0043.jpg
img_0056.jpg,new scrapped 13,reject,underexposed (29.3% black > 25.0%)
img_0065.jpg,new scrapped 13,reject,too small (354x629 < 512px)
img_0067.png,new scrapped 13,reject,too small (359x637 < 512px)
img_0070.jpg,new scrapped 13,reject,no face detected
img_0071.jpg,new scrapped 13,reject,no face detected
img_0072.jpg,new scrapped 13,reject,underexposed (25.0% black > 25.0%)
img_0073.jpg,new scrapped 13,reject,duplicate of img_0061.jpg
img_0074.jpg,new scrapped 13,reject,underexposed (51.5% black > 25.0%)
img_0075.jpg,new scrapped 13,reject,no face detected
img_0076.jpg,new scrapped 13,reject,underexposed (92.8% black > 25.0%)
img_0077.jpg,new scrapped 13,reject,duplicate of img_0065.jpg
img_0078.jpg,new scrapped 13,reject,overexposed (45.9% white > 20.0%)
img_0079.jpg,new scrapped 13,reject,blurry (score 54.5 < 80.0)
img_0080.jpg,new scrapped 13,reject,overexposed (82.0% white > 20.0%)
img_0081.jpg,new scrapped 13,reject,too small (474x592 < 512px)
img_0082.jpg,new scrapped 13,reject,too small (474x843 < 512px)
img_0083.jpg,new scrapped 13,reject,overexposed (29.5% white > 20.0%)
img_0084.jpg,new scrapped 13,reject,too small (474x497 < 512px)
img_0085.jpg,new scrapped 13,reject,too small (474x474 < 512px)
img_0086.jpg,new scrapped 13,reject,overexposed (82.8% white > 20.0%)
img_0087.jpg,new scrapped 13,reject,too small (474x536 < 512px)
img_0088.jpg,new scrapped 13,reject,file too small (19.3 KB < 20 KB)
img_0089.jpg,new scrapped 13,reject,too small (236x435 < 512px)
img_0090.jpg,new scrapped 13,reject,too small (474x578 < 512px)
img_0091.jpg,new scrapped 13,reject,too small (474x704 < 512px)
img_0092.jpg,new scrapped 13,reject,too small (474x631 < 512px)
img_0094.jpg,new scrapped 13,reject,blurry (score 23.3 < 80.0)
img_0098.jpg,new scrapped 13,reject,blurry (score 11.7 < 80.0)
img_0101.jpg,new scrapped 13,reject,blurry (score 69.6 < 80.0)
img_0102.jpg,new scrapped 13,reject,duplicate of img_0090.jpg
img_0104.jpg,new scrapped 13,reject,blurry (score 11.8 < 80.0)
img_0105.png,new scrapped 13,reject,duplicate of img_0093.png
img_0106.jpg,new scrapped 13,reject,overexposed (95.4% white > 20.0%)
img_0107.jpg,new scrapped 13,reject,no face detected
img_0108.jpg,new scrapped 13,reject,no face detected
img_0109.jpg,new scrapped 13,reject,duplicate of img_0097.jpg
img_0110.jpg,new scrapped 13,reject,no face detected
img_0111.jpg,new scrapped 13,reject,too small (400x534 < 512px)
img_0112.jpg,new scrapped 13,reject,no face detected
img_0113.jpg,new scrapped 13,reject,no face detected
img_0114.jpg,new scrapped 13,reject,no face detected
img_0115.jpg,new scrapped 13,reject,duplicate of img_0103.jpg
img_0116.jpg,new scrapped 13,reject,no face detected
img_0117.jpg,new scrapped 13,reject,no face detected
img_0118.jpg,new scrapped 13,reject,overexposed (33.5% white > 20.0%)
img_0121.jpg,new scrapped 13,reject,blurry (score 54.4 < 80.0)
img_0122.jpg,new scrapped 13,reject,blurry (score 17.8 < 80.0)
img_0123.jpg,new scrapped 13,reject,no face detected
img_0124.jpg,new scrapped 13,reject,no face detected
img_0126.jpg,new scrapped 13,reject,no face detected
img_0127.jpg,new scrapped 13,reject,duplicate of img_0115.jpg
img_0129.jpg,new scrapped 13,reject,duplicate of img_0117.jpg
img_0130.jpg,new scrapped 13,reject,too small (474x483 < 512px)
img_0131.jpg,new scrapped 13,reject,too small (469x480 < 512px)
img_0132.jpg,new scrapped 13,reject,duplicate of img_0120.jpg
img_0133.jpg,new scrapped 13,reject,blurry (score 36.1 < 80.0)
img_0134.jpg,new scrapped 13,reject,no face detected
img_0135.jpg,new scrapped 13,reject,no face detected
img_0136.jpg,new scrapped 13,reject,overexposed (69.4% white > 20.0%)
img_0137.jpg,new scrapped 13,reject,blurry (score 75.0 < 80.0)
img_0138.jpg,new scrapped 13,reject,overexposed (37.8% white > 20.0%)
img_0139.jpg,new scrapped 13,reject,overexposed (77.8% white > 20.0%)
img_0140.jpg,new scrapped 13,reject,no face detected
img_0141.jpg,new scrapped 13,reject,too small (355x588 < 512px)
img_0142.jpg,new scrapped 13,reject,duplicate of img_0130.jpg
img_0144.jpg,new scrapped 13,reject,no face detected
img_0145.jpg,new scrapped 13,reject,too small (448x832 < 512px)
img_0146.jpg,new scrapped 13,reject,duplicate of img_0134.jpg
img_0147.jpg,new scrapped 13,reject,too small (474x711 < 512px)
img_0149.jpg,new scrapped 13,reject,duplicate of img_0137.jpg
img_0150.jpg,new scrapped 13,reject,duplicate of img_0138.jpg
img_0151.jpg,new scrapped 13,reject,blurry (score 71.6 < 80.0)
img_0153.jpg,new scrapped 13,reject,blurry (score 78.1 < 80.0)
img_0154.jpg,new scrapped 13,reject,duplicate of img_0142.jpg
img_0156.jpg,new scrapped 13,reject,duplicate of img_0144.jpg
img_0158.jpg,new scrapped 13,reject,no face detected
img_0159.jpg,new scrapped 13,reject,duplicate of img_0147.jpg
img_0160.jpg,new scrapped 13,reject,blurry (score 29.6 < 80.0)
img_0161.jpg,new scrapped 13,reject,duplicate of img_0149.jpg
img_0162.jpg,new scrapped 13,reject,no face detected
img_0163.jpg,new scrapped 13,reject,duplicate of img_0151.jpg
img_0164.jpg,new scrapped 13,reject,duplicate of img_0152.jpg
img_0165.jpg,new scrapped 13,reject,no face detected
img_0166.jpg,new scrapped 13,reject,duplicate of img_0154.jpg
img_0167.jpg,new scrapped 13,reject,no face detected
img_0168.jpg,new scrapped 13,reject,duplicate of img_0156.jpg
img_0169.jpg,new scrapped 13,reject,no face detected
img_0171.jpg,new scrapped 13,reject,duplicate of img_0159.jpg
img_0174.png,new scrapped 13,reject,blurry (score 34.8 < 80.0)
img_0175.jpg,new scrapped 13,reject,duplicate of img_0163.jpg
img_0176.jpg,new scrapped 13,reject,duplicate of img_0164.jpg
img_0177.jpg,new scrapped 13,reject,blurry (score 31.1 < 80.0)
img_0178.jpg,new scrapped 13,reject,blurry (score 52.1 < 80.0)
img_0179.jpg,new scrapped 13,reject,no face detected
img_0181.jpg,new scrapped 13,reject,duplicate of img_0169.jpg
img_0182.jpg,new scrapped 13,reject,duplicate of img_0170.jpg
img_0186.jpg,new scrapped 13,reject,duplicate of img_0174.jpg
img_0187.jpg,new scrapped 13,reject,no face detected
img_0188.jpg,new scrapped 13,reject,duplicate of img_0176.jpg
img_0189.jpg,new scrapped 13,reject,no face detected
img_0190.jpg,new scrapped 13,reject,duplicate of img_0178.jpg
img_0191.jpg,new scrapped 13,reject,no face detected
img_0192.jpg,new scrapped 13,reject,no face detected
img_0193.jpg,new scrapped 13,reject,duplicate of img_0181.jpg
img_0194.jpg,new scrapped 13,reject,underexposed (25.0% black > 25.0%)
img_0195.jpg,new scrapped 13,reject,duplicate of img_0183.jpg
img_0196.jpg,new scrapped 13,reject,no face detected
img_0197.jpg,new scrapped 13,reject,underexposed (35.4% black > 25.0%)
img_0198.jpg,new scrapped 13,reject,blurry (score 26.3 < 80.0)
img_0199.jpg,new scrapped 13,reject,overexposed (48.8% white > 20.0%)
img_0200.jpg,new scrapped 13,reject,blurry (score 6.6 < 80.0)
img_0201.jpg,new scrapped 13,reject,blurry (score 19.3 < 80.0)
img_0202.jpg,new scrapped 13,reject,blurry (score 6.5 < 80.0)
img_0203.jpg,new scrapped 13,reject,blurry (score 39.1 < 80.0)
img_0204.jpg,new scrapped 13,reject,blurry (score 31.6 < 80.0)
img_0205.jpg,new scrapped 13,reject,blurry (score 33.3 < 80.0)
img_0206.jpg,new scrapped 13,reject,blurry (score 67.0 < 80.0)
img_0207.jpg,new scrapped 13,reject,blurry (score 78.6 < 80.0)
img_0208.jpg,new scrapped 13,reject,no face detected
img_0209.jpg,new scrapped 13,reject,blurry (score 54.4 < 80.0)
img_0210.jpg,new scrapped 13,reject,duplicate of img_0198.jpg
img_0211.jpg,new scrapped 13,reject,duplicate of img_0199.jpg
img_0212.jpg,new scrapped 13,reject,blurry (score 30.0 < 80.0)
img_0213.jpg,new scrapped 13,reject,blurry (score 59.0 < 80.0)
img_0214.jpg,new scrapped 13,reject,overexposed (20.5% white > 20.0%)
img_0215.jpg,new scrapped 13,reject,no face detected
img_0216.jpg,new scrapped 13,reject,blurry (score 34.6 < 80.0)
img_0217.jpg,new scrapped 13,reject,blurry (score 56.1 < 80.0)
img_0218.jpg,new scrapped 13,reject,duplicate of img_0206.jpg
img_0219.jpg,new scrapped 13,reject,blurry (score 74.5 < 80.0)
img_0220.jpg,new scrapped 13,reject,no face detected
img_0221.jpg,new scrapped 13,reject,no face detected
img_0222.jpg,new scrapped 13,reject,blurry (score 16.1 < 80.0)
img_0223.jpg,new scrapped 13,reject,blurry (score 20.6 < 80.0)
img_0224.jpg,new scrapped 13,reject,duplicate of img_0212.jpg
img_0225.jpg,new scrapped 13,reject,blurry (score 74.4 < 80.0)
img_0226.jpg,new scrapped 13,reject,duplicate of img_0214.jpg
img_0227.jpg,new scrapped 13,reject,blurry (score 49.6 < 80.0)
img_0228.jpg,new scrapped 13,reject,blurry (score 38.4 < 80.0)
img_0229.jpg,new scrapped 13,reject,blurry (score 66.2 < 80.0)
img_0230.jpg,new scrapped 13,reject,no face detected
img_0231.jpg,new scrapped 13,reject,blurry (score 66.4 < 80.0)
img_0232.jpg,new scrapped 13,reject,duplicate of img_0220.jpg
img_0233.jpg,new scrapped 13,reject,underexposed (25.7% black > 25.0%)
img_0234.jpg,new scrapped 13,reject,duplicate of img_0222.jpg
img_0235.jpg,new scrapped 13,reject,duplicate of img_0223.jpg
img_0236.jpg,new scrapped 13,reject,blurry (score 6.3 < 80.0)
img_0237.jpg,new scrapped 13,reject,duplicate of img_0225.jpg
img_0239.jpg,new scrapped 13,reject,no face detected
img_0241.jpg,new scrapped 13,reject,blurry (score 35.8 < 80.0)
img_0243.jpg,new scrapped 13,reject,blurry (score 4.9 < 80.0)
img_0244.jpg,new scrapped 13,reject,duplicate of img_0232.jpg
img_0249.jpg,new scrapped 13,reject,duplicate of img_0237.jpg
img_0250.jpg,new scrapped 13,reject,duplicate of img_0238.jpg
img_0254.jpg,new scrapped 13,reject,blurry (score 4.9 < 80.0)
img_0256.png,new scrapped 13,reject,duplicate of img_0244.png
